date,region,river,basin,elevation,temperature,precipitation,snowmelt,river_level,flood_threshold,flood_status,soil_moisture,upstream_dam_level
2020-10-20,Balykchy_Town,Chu,Issyk-Kul,1600,6.3,47.3,6.3,1.42,2.0,0,100.0,
2020-10-20,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,3.2,60.9,3.2,1.6,1.6,0,100.0,
2020-10-20,Toktogul_Dam,Naryn,Naryn,870,10.1,44.7,10.1,1.44,4.5,0,100.0,
2020-10-20,Naryn_City,Naryn,Naryn,2050,-1.3,0.0,0.0,0.24,3.2,0,100.0,32.0
2020-10-20,Kazarman_Area,Naryn,Naryn,1300,4.8,36.0,4.8,1.1,2.8,0,100.0,32.0
2020-10-20,Talas_City,Talas,Talas,1280,6.6,72.2,6.6,2.04,2.3,0,97.85,47.36842105263158
2020-10-20,Kirov_Dam,Talas,Talas,1090,9.6,55.9,9.6,1.8,3.8,0,100.0,
2020-10-20,Osh_City,Ak-Buura,Ferghana,940,5.5,36.1,5.5,1.06,2.4,0,100.0,
2020-10-20,Jalal-Abad_City,Kogart,Ferghana,760,4.7,35.9,4.7,1.03,2.1,0,100.0,
2020-10-20,Batken_Area,Syr Darya,Ferghana,1050,4.1,40.3,4.1,1.1,2.6,0,100.0,
2020-10-20,Arslanbob_Valley,Arslanbob,Ferghana,1600,5.1,35.2,5.1,1.03,1.7,0,100.0,
2020-10-20,Song-Kul_Lake,Son-Kul,Naryn,3016,-4.4,0.0,0.0,0.24,1.2,0,100.0,
2020-10-20,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,2.9,38.6,2.9,1.08,1.4,0,100.0,
2020-10-21,Bishkek_City,Ala-Archa,Chu,800,12.5,49.2,12.5,1.76,2.5,0,100.0,
2020-10-21,Tokmok_Area,Chu,Chu,820,8.9,49.7,8.9,1.66,2.8,0,100.0,
2020-10-21,Kemin_District,Chon-Kemin,Chu,1300,5.2,58.2,5.2,1.72,1.8,0,100.0,
2020-10-21,Sokuluk_Valley,Sokuluk,Chu,1100,7.2,60.8,7.2,1.83,1.7,1,100.0,
2020-10-21,Karakol_City,Karakol,Issyk-Kul,1750,1.1,30.3,1.1,0.69,1.9,0,100.0,
2020-10-21,Balykchy_Town,Chu,Issyk-Kul,1600,1.5,19.8,1.5,0.49,2.0,0,100.0,
2020-10-21,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-0.5,0.0,0.0,0.1,1.6,0,100.0,
2020-10-21,Toktogul_Dam,Naryn,Naryn,870,12.7,61.7,12.7,2.11,4.5,0,100.0,
2020-10-21,Naryn_City,Naryn,Naryn,2050,8.3,77.0,8.3,2.29,3.2,0,100.0,46.888888888888886
2020-10-21,Kazarman_Area,Naryn,Naryn,1300,7.6,86.5,7.6,2.45,2.8,0,100.0,46.888888888888886
2020-10-21,Talas_City,Talas,Talas,1280,6.0,40.8,6.0,1.26,2.3,0,95.87,30.789473684210527
2020-10-21,Kirov_Dam,Talas,Talas,1090,7.3,34.5,7.3,1.17,3.8,0,93.79,
2020-10-21,Osh_City,Ak-Buura,Ferghana,940,9.8,56.2,9.8,1.7,2.4,0,100.0,
2020-10-21,Jalal-Abad_City,Kogart,Ferghana,760,6.1,54.7,6.1,1.56,2.1,0,100.0,
2020-10-21,Batken_Area,Syr Darya,Ferghana,1050,4.3,36.9,4.3,1.15,2.6,0,100.0,
2020-10-21,Arslanbob_Valley,Arslanbob,Ferghana,1600,3.2,43.1,3.2,1.24,1.7,0,100.0,
2020-10-21,Song-Kul_Lake,Son-Kul,Naryn,3016,-0.7,0.0,0.0,0.5,1.2,0,100.0,
2020-10-21,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,2.4,37.0,2.4,0.98,1.4,0,100.0,
2020-10-22,Bishkek_City,Ala-Archa,Chu,800,3.9,28.7,3.9,0.75,2.5,0,100.0,
2020-10-22,Tokmok_Area,Chu,Chu,820,6.5,11.0,6.5,0.48,2.8,0,100.0,
2020-10-22,Kemin_District,Chon-Kemin,Chu,1300,5.2,25.0,5.2,0.72,1.8,0,100.0,
2020-10-22,Sokuluk_Valley,Sokuluk,Chu,1100,2.4,34.7,2.4,0.83,1.7,0,100.0,
2020-10-22,Karakol_City,Karakol,Issyk-Kul,1750,-0.9,0.0,0.0,0.1,1.9,0,100.0,
2020-10-22,Balykchy_Town,Chu,Issyk-Kul,1600,4.2,9.1,4.2,0.31,2.0,0,100.0,
2020-10-22,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,3.9,15.4,3.9,0.43,1.6,0,100.0,
2020-10-22,Toktogul_Dam,Naryn,Naryn,870,2.1,0.0,2.1,0.1,4.5,0,100.0,
2020-10-22,Naryn_City,Naryn,Naryn,2050,-3.1,0.0,0.0,0.1,3.2,0,100.0,2.2222222222222223
2020-10-22,Kazarman_Area,Naryn,Naryn,1300,0.2,0.0,0.2,0.1,2.8,0,100.0,2.2222222222222223
2020-10-22,Talas_City,Talas,Talas,1280,8.3,56.2,8.3,1.76,2.3,0,100.0,44.473684210526315
2020-10-22,Kirov_Dam,Talas,Talas,1090,8.6,52.2,8.6,1.69,3.8,0,100.0,
2020-10-22,Osh_City,Ak-Buura,Ferghana,940,5.6,49.1,5.6,1.41,2.4,0,100.0,
2020-10-22,Jalal-Abad_City,Kogart,Ferghana,760,5.8,38.4,5.8,1.2,2.1,0,100.0,
2020-10-22,Batken_Area,Syr Darya,Ferghana,1050,6.4,42.7,6.4,1.31,2.6,0,95.3,
2020-10-22,Arslanbob_Valley,Arslanbob,Ferghana,1600,4.1,44.9,4.1,1.28,1.7,0,100.0,
2020-10-22,Song-Kul_Lake,Son-Kul,Naryn,3016,-11.7,0.0,0.0,0.1,1.2,0,98.13,
2020-10-22,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,5.8,51.7,5.8,1.55,1.4,1,100.0,
2020-10-23,Bishkek_City,Ala-Archa,Chu,800,4.5,4.7,4.5,0.32,2.5,0,100.0,
2020-10-23,Tokmok_Area,Chu,Chu,820,6.4,19.0,6.4,0.67,2.8,0,100.0,
2020-10-23,Kemin_District,Chon-Kemin,Chu,1300,3.1,15.8,3.1,0.5,1.8,0,100.0,
2020-10-23,Sokuluk_Valley,Sokuluk,Chu,1100,2.1,27.8,2.1,0.71,1.7,0,100.0,
2020-10-23,Karakol_City,Karakol,Issyk-Kul,1750,-1.9,0.0,0.0,0.1,1.9,0,100.0,
2020-10-23,Balykchy_Town,Chu,Issyk-Kul,1600,-0.5,0.0,0.0,0.1,2.0,0,100.0,
2020-10-23,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,3.8,14.3,3.8,0.39,1.6,0,100.0,
2020-10-23,Toktogul_Dam,Naryn,Naryn,870,12.2,42.3,12.2,1.55,4.5,0,100.0,
2020-10-23,Naryn_City,Naryn,Naryn,2050,1.4,56.0,1.4,1.5,3.2,0,100.0,34.44444444444444
2020-10-23,Kazarman_Area,Naryn,Naryn,1300,9.8,49.9,9.8,1.63,2.8,0,100.0,34.44444444444444
2020-10-23,Talas_City,Talas,Talas,1280,5.8,25.4,5.8,0.88,2.3,0,100.0,25.0
2020-10-23,Kirov_Dam,Talas,Talas,1090,7.1,27.2,7.1,0.95,3.8,0,100.0,
2020-10-23,Osh_City,Ak-Buura,Ferghana,940,11.7,74.5,11.7,2.32,2.4,0,100.0,
2020-10-23,Jalal-Abad_City,Kogart,Ferghana,760,8.9,64.0,8.9,2.03,2.1,0,96.2,
2020-10-23,Batken_Area,Syr Darya,Ferghana,1050,7.9,72.2,7.9,2.16,2.6,0,100.0,
2020-10-23,Arslanbob_Valley,Arslanbob,Ferghana,1600,7.9,77.9,7.9,2.28,1.7,1,100.0,
2020-10-23,Song-Kul_Lake,Son-Kul,Naryn,3016,-2.1,0.0,0.0,0.33,1.2,0,100.0,
2020-10-23,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-1.6,0.0,0.0,0.1,1.4,0,100.0,
2020-10-24,Bishkek_City,Ala-Archa,Chu,800,-1.9,0.0,0.0,0.1,2.5,0,100.0,
2020-10-24,Tokmok_Area,Chu,Chu,820,3.6,9.1,3.6,0.26,2.8,0,100.0,
2020-10-24,Kemin_District,Chon-Kemin,Chu,1300,2.7,4.4,2.7,0.14,1.8,0,100.0,
2020-10-24,Sokuluk_Valley,Sokuluk,Chu,1100,2.9,0.0,2.9,0.1,1.7,0,100.0,
2020-10-24,Karakol_City,Karakol,Issyk-Kul,1750,5.3,25.5,5.3,0.83,1.9,0,100.0,
2020-10-24,Balykchy_Town,Chu,Issyk-Kul,1600,1.2,28.5,1.2,0.77,2.0,0,96.92,
2020-10-24,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,2.4,34.9,2.4,0.93,1.6,0,100.0,
2020-10-24,Toktogul_Dam,Naryn,Naryn,870,-0.8,0.0,0.0,0.1,4.5,0,100.0,
2020-10-24,Naryn_City,Naryn,Naryn,2050,-7.4,0.0,0.0,0.1,3.2,0,100.0,2.2222222222222223
2020-10-24,Kazarman_Area,Naryn,Naryn,1300,-3.1,0.0,0.0,0.1,2.8,0,97.16,2.2222222222222223
2020-10-24,Talas_City,Talas,Talas,1280,-1.6,0.0,0.0,0.1,2.3,0,100.0,2.6315789473684212
2020-10-24,Kirov_Dam,Talas,Talas,1090,-0.7,0.0,0.0,0.1,3.8,0,100.0,
2020-10-24,Osh_City,Ak-Buura,Ferghana,940,7.8,14.6,7.8,0.62,2.4,0,100.0,
2020-10-24,Jalal-Abad_City,Kogart,Ferghana,760,5.3,0.0,5.3,0.26,2.1,0,100.0,
2020-10-24,Batken_Area,Syr Darya,Ferghana,1050,4.8,16.5,4.8,0.58,2.6,0,96.86,
2020-10-24,Arslanbob_Valley,Arslanbob,Ferghana,1600,3.2,37.3,3.2,0.94,1.7,0,96.19,
2020-10-24,Song-Kul_Lake,Son-Kul,Naryn,3016,-8.6,0.0,0.0,0.1,1.2,0,97.44,
2020-10-24,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,2.0,23.4,2.0,0.57,1.4,0,94.33,
2020-10-25,Bishkek_City,Ala-Archa,Chu,800,7.6,33.3,7.6,1.05,2.5,0,100.0,
2020-10-25,Tokmok_Area,Chu,Chu,820,9.1,24.0,9.1,0.91,2.8,0,100.0,
2020-10-25,Kemin_District,Chon-Kemin,Chu,1300,2.1,19.8,2.1,0.62,1.8,0,97.4,
2020-10-25,Sokuluk_Valley,Sokuluk,Chu,1100,7.6,28.5,7.6,0.96,1.7,0,100.0,
2020-10-25,Karakol_City,Karakol,Issyk-Kul,1750,-0.9,0.0,0.0,0.11,1.9,0,100.0,
2020-10-25,Balykchy_Town,Chu,Issyk-Kul,1600,4.0,34.6,4.0,0.92,2.0,0,100.0,
2020-10-25,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,4.3,32.2,4.3,0.88,1.6,0,100.0,
2020-10-25,Toktogul_Dam,Naryn,Naryn,870,4.4,20.3,4.4,0.7,4.5,0,100.0,
2020-10-25,Naryn_City,Naryn,Naryn,2050,2.3,41.8,2.3,1.07,3.2,0,100.0,15.555555555555555
2020-10-25,Kazarman_Area,Naryn,Naryn,1300,8.5,36.7,8.5,1.15,2.8,0,100.0,15.555555555555555
2020-10-25,Talas_City,Talas,Talas,1280,5.6,49.0,5.6,1.43,2.3,0,100.0,40.0
2020-10-25,Kirov_Dam,Talas,Talas,1090,8.5,49.1,8.5,1.52,3.8,0,100.0,
2020-10-25,Osh_City,Ak-Buura,Ferghana,940,5.9,39.0,5.9,1.21,2.4,0,100.0,
2020-10-25,Jalal-Abad_City,Kogart,Ferghana,760,9.4,38.7,9.4,1.31,2.1,0,100.0,
2020-10-25,Batken_Area,Syr Darya,Ferghana,1050,4.8,33.6,4.8,1.07,2.6,0,100.0,
2020-10-25,Arslanbob_Valley,Arslanbob,Ferghana,1600,5.4,44.7,5.4,1.3,1.7,0,100.0,
2020-10-25,Song-Kul_Lake,Son-Kul,Naryn,3016,-2.9,0.0,0.0,0.16,1.2,0,100.0,
2020-10-25,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,8.1,66.1,8.1,2.01,1.4,1,100.0,
2020-10-26,Bishkek_City,Ala-Archa,Chu,800,8.9,61.6,8.9,1.86,2.5,0,100.0,
2020-10-26,Tokmok_Area,Chu,Chu,820,12.4,37.2,12.4,1.48,2.8,0,100.0,
2020-10-26,Kemin_District,Chon-Kemin,Chu,1300,7.4,42.5,7.4,1.44,1.8,0,100.0,
2020-10-26,Sokuluk_Valley,Sokuluk,Chu,1100,8.7,41.0,8.7,1.45,1.7,0,100.0,
2020-10-26,Karakol_City,Karakol,Issyk-Kul,1750,3.5,46.8,3.5,1.36,1.9,0,100.0,
2020-10-26,Balykchy_Town,Chu,Issyk-Kul,1600,6.4,47.0,6.4,1.46,2.0,0,100.0,
2020-10-26,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,3.3,50.0,3.3,1.42,1.6,0,100.0,
2020-10-26,Toktogul_Dam,Naryn,Naryn,870,9.9,40.9,9.9,1.44,4.5,0,100.0,
2020-10-26,Naryn_City,Naryn,Naryn,2050,0.6,67.8,0.6,1.7,3.2,0,100.0,32.0
2020-10-26,Kazarman_Area,Naryn,Naryn,1300,8.4,56.0,8.4,1.7,2.8,0,100.0,32.0
2020-10-26,Talas_City,Talas,Talas,1280,-0.3,0.0,0.0,0.1,2.3,0,100.0,2.6315789473684212
2020-10-26,Kirov_Dam,Talas,Talas,1090,2.1,0.0,2.1,0.1,3.8,0,98.0,
2020-10-26,Osh_City,Ak-Buura,Ferghana,940,16.7,119.4,16.7,3.76,2.4,1,96.0,
2020-10-26,Jalal-Abad_City,Kogart,Ferghana,760,15.0,122.2,15.0,3.77,2.1,1,100.0,
2020-10-26,Batken_Area,Syr Darya,Ferghana,1050,18.2,122.5,18.2,3.87,2.6,1,100.0,
2020-10-26,Arslanbob_Valley,Arslanbob,Ferghana,1600,11.7,128.4,11.7,3.79,1.7,1,100.0,
2020-10-26,Song-Kul_Lake,Son-Kul,Naryn,3016,-2.7,0.0,0.0,0.33,1.2,0,100.0,
2020-10-26,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,9.2,81.4,9.2,2.39,1.4,1,98.0,
2020-10-27,Bishkek_City,Ala-Archa,Chu,800,6.1,14.2,6.1,0.46,2.5,0,100.0,
2020-10-27,Tokmok_Area,Chu,Chu,820,3.1,7.7,3.1,0.24,2.8,0,98.0,
2020-10-27,Kemin_District,Chon-Kemin,Chu,1300,-0.4,0.0,0.0,0.1,1.8,0,100.0,
2020-10-27,Sokuluk_Valley,Sokuluk,Chu,1100,2.0,1.5,2.0,0.1,1.7,0,98.0,
2020-10-27,Karakol_City,Karakol,Issyk-Kul,1750,5.7,97.3,5.7,2.75,1.9,1,100.0,
2020-10-27,Balykchy_Town,Chu,Issyk-Kul,1600,7.3,80.8,7.3,2.47,2.0,1,98.0,
2020-10-27,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,7.3,78.1,7.3,2.41,1.6,1,96.0,
2020-10-27,Toktogul_Dam,Naryn,Naryn,870,15.1,97.4,15.1,3.19,4.5,0,100.0,
2020-10-27,Naryn_City,Naryn,Naryn,2050,8.0,118.8,8.0,3.4,3.2,1,100.0,70.88888888888889
2020-10-27,Kazarman_Area,Naryn,Naryn,1300,13.2,104.3,13.2,3.27,2.8,1,100.0,70.88888888888889
2020-10-27,Talas_City,Talas,Talas,1280,9.9,60.5,9.9,2.01,2.3,0,100.0,57.36842105263159
2020-10-27,Kirov_Dam,Talas,Talas,1090,8.0,71.9,8.0,2.18,3.8,0,98.0,
2020-10-27,Osh_City,Ak-Buura,Ferghana,940,9.8,27.7,9.8,1.08,2.4,0,100.0,
2020-10-27,Jalal-Abad_City,Kogart,Ferghana,760,7.8,28.5,7.8,1.03,2.1,0,98.0,
2020-10-27,Batken_Area,Syr Darya,Ferghana,1050,6.5,40.6,6.5,1.24,2.6,0,100.0,
2020-10-27,Arslanbob_Valley,Arslanbob,Ferghana,1600,8.2,40.9,8.2,1.3,1.7,0,98.0,
2020-10-27,Song-Kul_Lake,Son-Kul,Naryn,3016,8.1,125.4,8.1,3.53,1.2,1,100.0,
2020-10-27,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,0.6,46.4,0.6,1.23,1.4,0,100.0,
2020-10-28,Bishkek_City,Ala-Archa,Chu,800,6.8,8.0,6.8,0.49,2.5,0,100.0,
2020-10-28,Tokmok_Area,Chu,Chu,820,6.1,9.9,6.1,0.51,2.8,0,100.0,
2020-10-28,Kemin_District,Chon-Kemin,Chu,1300,2.8,31.9,2.8,0.85,1.8,0,100.0,
2020-10-28,Sokuluk_Valley,Sokuluk,Chu,1100,3.8,28.8,3.8,0.82,1.7,0,100.0,
2020-10-28,Karakol_City,Karakol,Issyk-Kul,1750,1.3,21.9,1.3,0.59,1.9,0,100.0,
2020-10-28,Balykchy_Town,Chu,Issyk-Kul,1600,7.2,37.1,7.2,1.07,2.0,0,98.0,
2020-10-28,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,2.9,31.8,2.9,0.83,1.6,0,96.0,
2020-10-28,Toktogul_Dam,Naryn,Naryn,870,4.9,13.9,4.9,0.44,4.5,0,94.0,
2020-10-28,Naryn_City,Naryn,Naryn,2050,1.1,11.9,1.1,0.29,3.2,0,92.0,9.777777777777779
2020-10-28,Kazarman_Area,Naryn,Naryn,1300,1.5,1.9,1.5,0.1,2.8,0,90.0,9.777777777777779
2020-10-28,Talas_City,Talas,Talas,1280,4.2,69.7,4.2,1.91,2.3,0,88.0,45.26315789473684
2020-10-28,Kirov_Dam,Talas,Talas,1090,6.8,56.3,6.8,1.72,3.8,0,86.0,
2020-10-28,Osh_City,Ak-Buura,Ferghana,940,5.6,25.3,5.6,0.79,2.4,0,84.0,
2020-10-28,Jalal-Abad_City,Kogart,Ferghana,760,9.1,8.7,9.1,0.57,2.1,0,82.0,
2020-10-28,Batken_Area,Syr Darya,Ferghana,1050,3.1,37.4,3.1,0.96,2.6,0,80.0,
2020-10-28,Arslanbob_Valley,Arslanbob,Ferghana,1600,4.1,26.1,4.1,0.76,1.7,0,78.0,
2020-10-28,Song-Kul_Lake,Son-Kul,Naryn,3016,-6.6,0.0,0.0,0.1,1.2,0,76.0,
2020-10-28,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,5.2,66.1,5.2,1.86,1.4,1,74.0,
2020-10-29,Bishkek_City,Ala-Archa,Chu,800,3.1,17.0,3.1,0.42,2.5,0,72.0,
2020-10-29,Tokmok_Area,Chu,Chu,820,4.9,9.0,4.9,0.31,2.8,0,100.0,
2020-10-29,Kemin_District,Chon-Kemin,Chu,1300,-0.3,0.0,0.0,0.1,1.8,0,98.0,
2020-10-29,Sokuluk_Valley,Sokuluk,Chu,1100,0.8,20.4,0.8,0.42,1.7,0,96.0,
2020-10-29,Karakol_City,Karakol,Issyk-Kul,1750,-1.8,0.0,0.0,0.1,1.9,0,94.0,
2020-10-29,Balykchy_Town,Chu,Issyk-Kul,1600,-1.4,0.0,0.0,0.1,2.0,0,92.0,
2020-10-29,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-2.1,0.0,0.0,0.1,1.6,0,90.0,
2020-10-29,Toktogul_Dam,Naryn,Naryn,870,8.1,33.0,8.1,1.17,4.5,0,88.0,
2020-10-29,Naryn_City,Naryn,Naryn,2050,1.1,47.5,1.1,1.25,3.2,0,86.0,26.0
2020-10-29,Kazarman_Area,Naryn,Naryn,1300,4.5,42.2,4.5,1.25,2.8,0,84.0,26.0
2020-10-29,Talas_City,Talas,Talas,1280,3.5,38.8,3.5,1.09,2.3,0,82.0,32.631578947368425
2020-10-29,Kirov_Dam,Talas,Talas,1090,3.7,46.1,3.7,1.24,3.8,0,80.0,
2020-10-29,Osh_City,Ak-Buura,Ferghana,940,8.6,36.3,8.6,1.17,2.4,0,78.0,
2020-10-29,Jalal-Abad_City,Kogart,Ferghana,760,8.2,22.6,8.2,0.88,2.1,0,76.0,
2020-10-29,Batken_Area,Syr Darya,Ferghana,1050,6.3,20.0,6.3,0.78,2.6,0,74.0,
2020-10-29,Arslanbob_Valley,Arslanbob,Ferghana,1600,3.4,43.5,3.4,1.16,1.7,0,72.0,
2020-10-29,Song-Kul_Lake,Son-Kul,Naryn,3016,-2.1,0.0,0.0,0.27,1.2,0,70.0,
2020-10-29,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,4.7,66.9,4.7,1.88,1.4,1,68.0,
2020-10-30,Bishkek_City,Ala-Archa,Chu,800,4.2,0.0,4.2,0.1,2.5,0,66.0,
2020-10-30,Tokmok_Area,Chu,Chu,820,5.1,0.0,5.1,0.11,2.8,0,64.0,
2020-10-30,Kemin_District,Chon-Kemin,Chu,1300,3.4,0.0,3.4,0.1,1.8,0,62.0,
2020-10-30,Sokuluk_Valley,Sokuluk,Chu,1100,5.3,0.0,5.3,0.11,1.7,0,60.0,
2020-10-30,Karakol_City,Karakol,Issyk-Kul,1750,-2.2,0.0,0.0,0.13,1.9,0,58.0,
2020-10-30,Balykchy_Town,Chu,Issyk-Kul,1600,6.9,35.2,6.9,1.04,2.0,0,56.0,
2020-10-30,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,2.9,44.7,2.9,1.11,1.6,0,54.0,
2020-10-30,Toktogul_Dam,Naryn,Naryn,870,8.5,57.1,8.5,1.67,4.5,0,52.0,
2020-10-30,Naryn_City,Naryn,Naryn,2050,4.5,54.0,4.5,1.48,3.2,0,50.0,37.111111111111114
2020-10-30,Kazarman_Area,Naryn,Naryn,1300,8.8,39.7,8.8,1.33,2.8,0,48.0,37.111111111111114
2020-10-30,Talas_City,Talas,Talas,1280,5.0,33.4,5.0,1.08,2.3,0,46.0,33.15789473684211
2020-10-30,Kirov_Dam,Talas,Talas,1090,6.0,40.8,6.0,1.26,3.8,0,44.0,
2020-10-30,Osh_City,Ak-Buura,Ferghana,940,5.6,14.6,5.6,0.53,2.4,0,42.0,
2020-10-30,Jalal-Abad_City,Kogart,Ferghana,760,8.2,0.4,8.2,0.33,2.1,0,40.0,
2020-10-30,Batken_Area,Syr Darya,Ferghana,1050,6.6,3.6,6.6,0.35,2.6,0,38.0,
2020-10-30,Arslanbob_Valley,Arslanbob,Ferghana,1600,2.3,32.8,2.3,0.8,1.7,0,36.0,
2020-10-30,Song-Kul_Lake,Son-Kul,Naryn,3016,-3.2,0.0,0.0,0.27,1.2,0,34.0,
2020-10-30,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,1.9,27.5,1.9,0.72,1.4,0,32.0,
2020-10-31,Bishkek_City,Ala-Archa,Chu,800,5.2,21.1,5.2,0.6,2.5,0,30.0,
2020-10-31,Tokmok_Area,Chu,Chu,820,2.8,13.3,2.8,0.37,2.8,0,28.0,
2020-10-31,Kemin_District,Chon-Kemin,Chu,1300,1.6,8.9,1.6,0.24,1.8,0,26.0,
2020-10-31,Sokuluk_Valley,Sokuluk,Chu,1100,1.8,0.5,1.8,0.1,1.7,0,24.0,
2020-10-31,Karakol_City,Karakol,Issyk-Kul,1750,1.6,4.4,1.6,0.2,1.9,0,22.0,
2020-10-31,Balykchy_Town,Chu,Issyk-Kul,1600,3.7,19.2,3.7,0.56,2.0,0,20.0,
2020-10-31,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,2.0,4.1,2.0,0.21,1.6,0,18.0,
2020-10-31,Toktogul_Dam,Naryn,Naryn,870,10.5,64.4,10.5,2.11,4.5,0,16.0,
2020-10-31,Naryn_City,Naryn,Naryn,2050,3.0,85.7,3.0,2.32,3.2,0,14.0,46.888888888888886
2020-10-31,Kazarman_Area,Naryn,Naryn,1300,9.9,84.4,9.9,2.5,2.8,0,12.0,46.888888888888886
2020-10-31,Talas_City,Talas,Talas,1280,8.6,36.4,8.6,1.31,2.3,0,10.0,43.94736842105263
2020-10-31,Kirov_Dam,Talas,Talas,1090,9.3,53.4,9.3,1.67,3.8,0,8.0,
2020-10-31,Osh_City,Ak-Buura,Ferghana,940,9.6,43.2,9.6,1.45,2.4,0,6.0,
2020-10-31,Jalal-Abad_City,Kogart,Ferghana,760,8.2,45.6,8.2,1.45,2.1,0,4.0,
2020-10-31,Batken_Area,Syr Darya,Ferghana,1050,6.6,30.5,6.6,1.11,2.6,0,2.0,
2020-10-31,Arslanbob_Valley,Arslanbob,Ferghana,1600,5.3,42.2,5.3,1.3,1.7,0,0.0,
2020-10-31,Song-Kul_Lake,Son-Kul,Naryn,3016,2.1,83.4,2.1,2.24,1.2,1,0.0,
2020-10-31,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-2.8,0.0,0.0,0.1,1.4,0,0.0,
2020-11-01,Bishkek_City,Ala-Archa,Chu,800,-0.9,0.0,0.0,0.26,2.5,0,0.0,
2020-11-01,Tokmok_Area,Chu,Chu,820,-2.6,0.0,0.0,0.26,2.8,0,0.0,
2020-11-01,Kemin_District,Chon-Kemin,Chu,1300,-2.1,0.0,0.0,0.26,1.8,0,0.0,
2020-11-01,Sokuluk_Valley,Sokuluk,Chu,1100,-0.5,0.0,0.0,0.26,1.7,0,0.0,
2020-11-01,Karakol_City,Karakol,Issyk-Kul,1750,0.7,66.5,0.4,1.86,1.9,0,0.0,
2020-11-01,Balykchy_Town,Chu,Issyk-Kul,1600,-0.9,0.0,0.0,0.52,2.0,0,0.0,
2020-11-01,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,2.6,57.8,1.3,1.71,1.6,1,0.0,
2020-11-01,Toktogul_Dam,Naryn,Naryn,870,-1.1,0.0,0.0,0.28,4.5,0,0.0,
2020-11-01,Naryn_City,Naryn,Naryn,2050,-14.1,0.0,0.0,0.28,3.2,0,0.0,6.222222222222222
2020-11-01,Kazarman_Area,Naryn,Naryn,1300,0.5,35.4,0.2,0.99,2.8,0,0.0,6.222222222222222
2020-11-01,Talas_City,Talas,Talas,1280,-1.4,0.0,0.0,0.4,2.3,0,0.0,10.526315789473685
2020-11-01,Kirov_Dam,Talas,Talas,1090,-4.6,0.0,0.0,0.4,3.8,0,0.0,
2020-11-01,Osh_City,Ak-Buura,Ferghana,940,-2.1,0.0,0.0,0.19,2.4,0,0.0,
2020-11-01,Jalal-Abad_City,Kogart,Ferghana,760,-4.0,0.0,0.0,0.19,2.1,0,0.0,
2020-11-01,Batken_Area,Syr Darya,Ferghana,1050,-2.0,0.0,0.0,0.19,2.6,0,0.0,
2020-11-01,Arslanbob_Valley,Arslanbob,Ferghana,1600,-4.5,0.0,0.0,0.19,1.7,0,0.0,
2020-11-01,Song-Kul_Lake,Son-Kul,Naryn,3016,-9.7,0.0,0.0,0.28,1.2,0,0.0,
2020-11-01,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-2.6,0.0,0.0,0.58,1.4,0,0.0,
2020-11-02,Bishkek_City,Ala-Archa,Chu,800,-1.9,0.0,0.0,0.27,2.5,0,0.0,
2020-11-02,Tokmok_Area,Chu,Chu,820,-2.1,0.0,0.0,0.27,2.8,0,0.0,
2020-11-02,Kemin_District,Chon-Kemin,Chu,1300,-6.2,0.0,0.0,0.27,1.8,0,0.0,
2020-11-02,Sokuluk_Valley,Sokuluk,Chu,1100,-4.7,0.0,0.0,0.27,1.7,0,0.0,
2020-11-02,Karakol_City,Karakol,Issyk-Kul,1750,-5.2,0.0,0.0,0.28,1.9,0,0.0,
2020-11-02,Balykchy_Town,Chu,Issyk-Kul,1600,-4.9,0.0,0.0,0.28,2.0,0,0.0,
